time,DHA,NaOH,CaCl2,formaldehyde,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C2_Ca_I1,C2_Ca_I2,C3_Ca_I1,C4_-H_NaCa_2p,C4_Ca_I1,C4_Ca_I2,C5_Ca_2p_I1,C5_Ca_2p_I2,C5_Na_I1,C5_Na_I2,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4
7680,61.62830731117605,36.25,36.25,36.25,0.00592481505454742,0.002064156814193121,0.0005566817289143856,0.008146553911673937,0.013182681494412912,0.0003808760097973583,0.0010488085691384684,0.0011304815251013834,0.0018004566834963053,0.00032074390297772283,0.0063900826977901426,0.0008775126788536118,0.0009473118333912438,0.0013391044751886526,0.0,0.0015908614174864946,0.005861603705563158,0.00050795889072706,0.00030304839370057544,0.0,0.00044820858755299315,0.0005117087467537333,0.00035261250176383337,0.00027599457152633337,0.0010373078060183412,0.0003229718253535603,0.0017527876115311578,0.009625102931453,0.0005298055636250432,0.0013548445233907737,0.0010898965905230262,0.00033127899145965,0.003874459940394542,0.005849116749468089,0.0026448626091131423,0.0005203789523136231,0.0024702881409265106,0.0007596326130441571,0.0003563250347864,0.0004130448369953091,0.0003446002897924685,0.00039997567353241664,0.016436249889003923,0.011651079531347685,0.002849832775448179,0.00073597521296105,0.0008082346446727,0.00028190345242945004,0.0036088772222146108,0.016365907586137006,0.01606489410310443,0.004684813352282763,0.0006479612395254812,0.0013729212296066061,0.0005786954990845166,0.0019799317374992313,0.004802192256763331,0.0006721621383328839,0.00046905754201026,0.0,0.0003210582502710167,0.0004164927197193479,0.00027826801966330004,0.00045245927027515,0.00014246670418146238,0.003242999112298058,0.0019197098832552,0.00053691171668792,0.0012035905483722895,0.0020807767047010734,0.0008161981328318105,0.0005780738114207352,0.00038440385607445,0.005725416562381753,0.007037435326872963,0.0006369153174530166,0.0029455180533131107,0.0014182047118774367,0.0014915131344885111,0.0008354892531065588,0.0027402607470910895,0.0019954843833744525,0.00033136337204935204,0.0006811772723902727,0.0012224733013032369,0.0002984774757911,0.0007063145558621715,0.006384015206040089,0.002890821787536721,0.00042536571589826003,0.0013252575646316778,0.010170547538116994,0.0004718803856684959,0.000929269554582461,0.0007548238814605375,0.0015258981011525316,0.0026108671404200213,0.0003253033913861,0.0008112248510299132,0.003263664372958626,0.008589159502489736,0.0008126554637424818,0.0027481471604101104,0.00952377839151792,0.04160354228833945,0.0027073344589030263
7690,61.62830731117605,36.25,36.25,36.25,0.005255270119511405,0.001840520504642025,0.0006150152496820728,0.00790466040807537,0.013098141700384595,0.0004979399820487302,0.0013301168472724298,0.0014503173099438848,0.001445349590203755,0.0004782735560459419,0.005699438546017885,0.0006318370895739705,0.0006133535272662062,0.00119677366536348,0.00030654384429349996,0.00188044810369662,0.0051397765668653155,0.0005343265257732125,0.0002941584629186441,0.0,0.0004061178199192143,0.0005883295464870364,0.0003010212578568625,0.00024418098958948483,0.0010819983746906737,0.000460218397926075,0.0019868753650432803,0.010128423185671125,0.0005827504829706167,0.0011067780711137038,0.0009597790415861473,0.0003162022223626167,0.004146477460694825,0.005936304839716406,0.0031356318151138547,0.0006672736473596333,0.0023646320854786547,0.0006162125402332687,0.0,0.0003258515930445635,0.000496530156903115,0.0004187619040096357,0.017425927135310278,0.01108275130989729,0.00282314996379953,0.0006683776939081571,0.0010565416248548686,0.00036878745907976664,0.00342565101113433,0.01607275503369003,0.015839138802034625,0.00404519301644195,0.0005127608411102459,0.0010145980704447401,0.00036042987407245,0.0019064948256958098,0.0043712711039997154,0.0007014768298698401,0.00036920242140973334,0.0002127783144279534,0.0003554067037327802,0.00044532308251579435,0.000333152610292407,0.00028763934995075,0.0002416275689907,0.00316096389387007,0.0024052349478886252,0.0006875836121145545,0.00130803553593645,0.0019267935795960998,0.0009644339896652277,0.00055514867662877,0.0004063996715910666,0.005774373851424145,0.006117394005075795,0.000473766752603775,0.00258016740713562,0.00120898359318821,0.00152325324215126,0.0007297415027124625,0.0025592745937924504,0.0023494300871209203,0.0003915640071956286,0.0006316032880943909,0.001033282774116485,0.0004128115484994833,0.0005832683876930786,0.006527141826042225,0.00296351151808363,0.00035938187234010215,0.001272139127236515,0.00978950100108352,0.0003222705273396125,0.0008773510089413706,0.0006766930741815467,0.001494410581997275,0.002700176139543645,0.0004229091900857,0.0007500321053642771,0.002757711345366055,0.008257448804025545,0.0008394297448067072,0.002237807919869575,0.009953709629319915,0.039951457251433585,0.00290595111930169
7700,41.37984762896243,36.25,36.25,36.25,0.004617282528611976,0.00188239404217907,0.0006745549808779615,0.0074454825122205245,0.01284669756413353,0.0004298030103118758,0.0013742536892358264,0.001467196813626179,0.00211249837386766,0.0003217626311380429,0.005682729507500995,0.0006845207220309088,0.0006520724924324294,0.001342960039126745,0.0,0.0013335399413423351,0.00475853627444418,0.0004944038797665375,0.0003023007733028525,0.0002592340849036,0.00035790679326097217,0.0004948962371199501,0.00036506419309968003,0.00030646147908398,0.0009901849129837388,0.0004501542259643637,0.001701486588212985,0.009886979478420365,0.00029606822244019,0.0012231010512685034,0.0011957625685031267,0.000468368153196575,0.00407444800616388,0.0060671075067185295,0.00337243527870404,0.0004860429145101854,0.0023169004060268348,0.00058491290110145,0.0,0.00042783470973594166,0.00044231244617179237,0.000362260741421525,0.01699503390549141,0.0119107492497199,0.00281796217450978,0.0006774856375064625,0.0009676246080022723,0.00034721841934136675,0.0034015446891932353,0.015031677637806485,0.01711419623456446,0.00467278547851517,0.00057936132061474,0.0011696549840353985,0.00045132851700431113,0.0016937738522687551,0.004788320145168215,0.0006183819901791647,0.0003856886938412662,0.0001025223949506,0.0003260030057159692,0.00047580769372496877,0.0002801761087885997,0.0002791249363408333,0.0,0.0033671986994027346,0.00226420399524031,0.0005639264535101063,0.0012736108512976278,0.00203597608714776,0.0011233192003242353,0.0007131340097351001,0.0003110188519281,0.005766047288886005,0.006525020553641304,0.0005524042522586904,0.002664042372988875,0.00113992693425917,0.000993282305087875,0.0010132958383070943,0.00268618627931672,0.00224175503741841,0.00038595109129056,0.0005382794588686785,0.0010813425066226738,0.00026058443445666,0.00046530684389746,0.005671234545556425,0.0029573896883683197,0.0004219107598034167,0.001166171741480995,0.00996179746091915,0.00044128248712155754,0.00099495957372513,0.00048570428538178824,0.001318215920216175,0.00258604585760672,0.00023694955055360002,0.0006911652188096736,0.003107623558267935,0.008302911446240716,0.000991748206546206,0.002364950784120305,0.0095168921923453,0.03877649806186917,0.0027610306682393448
7710,41.37984762896243,36.25,36.25,36.25,0.00534947201570162,0.0018868408095662648,0.0006899423529122799,0.00789802065889012,0.011827917557452295,0.00047338158044554285,0.0010511164827898723,0.0016602759696516148,0.00142978032375277,0.00033175383917448333,0.00599069706396069,0.0008195145903074941,0.0005805717406069,0.001074784565925079,0.0002859226313405,0.0017185034667160748,0.004137061532673835,0.0003459914552549875,0.00045474590991948335,0.0003578664192815,0.000400130160349425,0.000476304708545,0.0002887465256136769,0.00022885959470974929,0.0009176829296060444,0.00037460517126861,0.002027926591965155,0.01028975671215757,0.000503998138747825,0.001047093720758025,0.0008981541320811351,0.00036447293007895,0.003665344006916315,0.006090316512045784,0.00345005722256093,0.0006404646341850063,0.00267356303959908,0.00036454188659505943,0.0,0.0004142856963486941,0.00043559431013079217,0.0004462633118366755,0.016101208844195768,0.01078682697971174,0.00302950885716406,0.0005647137454813125,0.0007734289727542389,0.00033310449578604,0.00341997622433024,0.015018739362835565,0.01722470803282919,0.004564194483715015,0.0005631090878400428,0.00132699419639137,0.00037392010760613784,0.00164443612189926,0.004303618119580405,0.0005558413126479833,0.00040891895380591666,0.0,0.0004089445877784263,0.00040216901429363574,0.0003099247581921,0.0001526620536917,0.0,0.003480218377134525,0.001927338716802175,0.000677221139152282,0.0014213431346716651,0.0018383815532733699,0.0008061862838079166,0.0005022043208793555,0.0004050594216489,0.006264585855378905,0.0067250373707259505,0.0007023336567209626,0.002462325734615365,0.001138689425802355,0.0010878656446473751,0.0006617482756770375,0.002709364804648445,0.002073432453447785,0.0004271620904988,0.00052521366388386,0.001237482471811435,0.00030480618932975,0.0007974813351935063,0.00612515073165027,0.0031534572080366453,0.00047170035591187996,0.001213667813989621,0.008265454151543856,0.0004184089609934222,0.0010230965231534947,0.0008306581060626473,0.001463578056901085,0.002952794810859935,0.000255179222895325,0.0007570500263581882,0.00259417088608528,0.007556916235375315,0.001062313343354689,0.00243643389178853,0.009074007949755936,0.035167661000844584,0.0025795831275397
7720,41.37984762896243,36.25,36.25,36.25,0.004043301882140806,0.0018007359592504893,0.00044977215380761246,0.00798039258913041,0.011416043704558274,0.0005523159670928,0.0010040889594036893,0.0012410363133059058,0.0019599811305773835,0.00037051298286795,0.005387678961829716,0.000759013416898043,0.0006055711087319428,0.0009376225642830264,0.0004482005148855,0.0015832778469298684,0.0037402014546961,0.0006860563583787091,0.0004397725507607,0.0002815601379101,0.0003840073248342088,0.00041923289681674284,0.00031726074328269996,0.00028421606770172916,0.0009599887799971945,0.0004059611709419455,0.0017980427322721738,0.010551747937065642,0.0004399484481316222,0.0012508817489213897,0.0013224661000830705,0.000461249595726125,0.0046637379341826005,0.005733188311316273,0.003494966782916153,0.0008107615765834571,0.002269388134387368,0.0005113956585998,0.0,0.0003820131833649636,0.00038851305529956473,0.0004194510887641625,0.01723740673020164,0.010764484160676727,0.003099788542200174,0.0005012231905134076,0.0007884479107413219,0.00038592494022544996,0.0037765724818318684,0.015399387122702753,0.016972311989061073,0.0043338747123571,0.00067023944225666,0.001454746081639179,0.0003743176424411333,0.001983577362157779,0.004656028507508085,0.00047684857558531334,0.0004985253819040001,0.0001948307362486339,0.00042713987404814,0.0005769641559579143,0.0002324046580133875,0.00026164517245246666,0.00024183505185175,0.004011552795283168,0.002347887806280284,0.0005023432754357728,0.0013490537375612684,0.0019868461291761264,0.0011318369629691833,0.0008473619337591182,0.000299071014628375,0.005817715519246916,0.007153969988642994,0.00058796996012818,0.0022807396907553053,0.0012283628048056947,0.0011948955314901421,0.0007569336576355118,0.0026732998934482686,0.002293128020642021,0.00047619207465704445,0.0005731475357527143,0.001125848567032142,0.00040106416435136007,0.0007093984016181867,0.00630988005663189,0.003057519287227921,0.00053415606292551,0.0011853435337908758,0.008355352600726958,0.00039459644163803754,0.0007984651185415944,0.0007225338714581643,0.0018218601990323366,0.0025867975297457157,0.00040620501129630003,0.0007998778737975067,0.0033346414907895108,0.007454598748048563,0.0008528718812662667,0.0023980177352848735,0.008272820735425358,0.03587435585700751,0.002252275884612563
7730,41.37984762896243,36.25,36.25,36.25,0.004641497657676265,0.0014329416503845106,0.0005721225355100384,0.008009006292867734,0.010489127741410389,0.0003562867902343875,0.0012641548834187158,0.0012154267821152301,0.001375376989426755,0.0005103203405793571,0.00556742037128328,0.0006448918270614666,0.0006230627198828876,0.0008928576772607999,0.00032087784438725,0.0013500874952288632,0.0034982851666956354,0.000413906597319425,0.0003403525827478,0.00022792493847005,0.00044098090375158236,0.0005152833095707715,0.0004031898661069625,0.0002656488125358957,0.0012226397375222,0.00041868360825764286,0.001765788751861705,0.010696783862616445,0.0003767769522947879,0.0014503914261430422,0.001200212228378511,0.0004544150004783,0.0033776214390225947,0.00571467545435913,0.004188602098461135,0.0004957408372641454,0.00256929097265194,0.0005466854265733786,0.0,0.00035052793989150767,0.00044028401633802944,0.0003805964878728869,0.015543839295136974,0.011733128562723249,0.00307868207856404,0.0007653664266433693,0.0008361203429792242,0.0004371960999307062,0.0033603483668899646,0.01359269834398237,0.01641855620736174,0.00437946047806925,0.0003358172937033,0.001106024870934458,0.00046681011139877146,0.00199018536523362,0.00484955215106889,0.0005321036756921508,0.000575478195707175,0.00026050040964815,0.000469965540113595,0.00044474614823812163,0.0002995962698932086,0.0,0.0,0.0035490846349274198,0.002594232273930125,0.00045314413129749165,0.001241718620952925,0.00214771162755397,0.0011200522176901895,0.00075494684858564,0.00033278744456235,0.005629032596599954,0.0073057622556488705,0.0006336389416183929,0.00218368257322596,0.0010221773419022897,0.0012328950424150549,0.0009009071188018133,0.00263600164649252,0.002022419766898335,0.0004432053121841333,0.0003973880924361643,0.00101224108739761,0.000494107607870475,0.000545101673803825,0.00661862026326307,0.003164041532729095,0.0004318534406579,0.0012726888723827551,0.00767499495586072,0.0004248563048229889,0.000669944001638955,0.000695469550954085,0.0016099461736574334,0.002853364935911035,0.000342079873470175,0.0008057079332659843,0.00319009994264957,0.00821547185778674,0.0011056872751085687,0.002474458430668125,0.00859088394583352,0.03428960383635799,0.0021568185385159597
7740,41.37984762896243,36.25,36.25,36.25,0.004176644834818375,0.0014190422315376598,0.0005408939877353489,0.007236055973027939,0.01067162964569478,0.0004890321928410061,0.0010478315029412333,0.00144064191344395,0.00118255604119597,0.00033357440920848893,0.0051519723254583195,0.0005745269473344468,0.0005171043078635231,0.0011281193885162388,0.0006310219763215,0.0014000274706157947,0.00307589978493838,0.00037933182040155,0.00039670283006475334,0.000289785899359,0.0005126618992110812,0.0006052412190809501,0.0003187616337763303,0.00019807859904712107,0.000937770718683475,0.00033683903356739996,0.00171726596000117,0.01126408941863595,0.0005053698141909272,0.00133411798192457,0.0010556023122934052,0.0005563955247877001,0.0036871242853290997,0.00585156477477294,0.0036799978034122048,0.00031970593758332585,0.002015566773041105,0.0005826760032105,0.0,0.0003300776255039083,0.0005642753609776001,0.0005407374895787118,0.016059191352178304,0.011267886600952456,0.0032941336623181347,0.0006341473281373706,0.0006335109083228833,0.0003862150593788,0.0034625176739779646,0.01374697858970309,0.016788027335581178,0.0038434874262024653,0.000552032483769325,0.0011741754263486545,0.00034339485004868,0.0015813438850948499,0.004611168902690665,0.0003524179852022116,0.0004821393317992875,0.0002014463179803,0.0003942322248900639,0.00058422512468815,0.00026567293450496663,0.00026011556493934997,0.0003200505565866,0.0036017887725797353,0.002435924013816335,0.0005333073840051,0.001067170269681363,0.00193836579865924,0.001078909506980841,0.00059298695257097,0.0002248802220765,0.00581706798626808,0.007397648218187195,0.0005882656683880997,0.002187578206366385,0.00106001670949262,0.001302795834279415,0.0008672522340920928,0.00260528311674456,0.0026809646878517054,0.00035713533483933336,0.0006452976428873,0.0010701196695159895,0.00030248788547285004,0.00054258015507395,0.006186112915690035,0.0030837005236127547,0.00040629335835702494,0.001155221792836085,0.0077801421902359,0.0003524835242409,0.0007993135064593251,0.0009611775392143941,0.0012046962143095316,0.003098852076514665,0.000508161168193025,0.0006834826063732533,0.002559571027873585,0.00731050810492942,0.0006589889979469,0.002192397287519285,0.008475559696908466,0.03303972515773637,0.002045483891873625
7750,41.37984762896243,36.25,36.25,36.25,0.0043941078013241455,0.001703197558453515,0.0004945213270192154,0.007123410119453726,0.010307919134083821,0.00047930928120933075,0.0008556733616551369,0.00106532417946774,0.0016235904371655798,0.00042083540056785687,0.005329539258419886,0.00057068796645342,0.0005245047496423072,0.0009249266972748445,0.0002019819183291,0.001365774767999695,0.003110691289693285,0.0005004548029055246,0.0004811374150279167,0.0002709634913628,0.0004233588378385,0.00038677015006870425,0.0002961803511411,0.00033930200720082293,0.0010559657665299101,0.00037378265552664004,0.0017532421901034951,0.011635517523660776,0.0003229976772554782,0.0013888455347504367,0.0010502127254188684,0.00034037244959276,0.003371969750939525,0.005969471098316035,0.0040178287965907545,0.0004927019687366417,0.00244852932508536,0.0005498241674717846,0.0,0.00036835778073566664,0.0005156310717823317,0.00044922148495965335,0.01627003636767921,0.01111542099678745,0.0027112492972906346,0.0006095613330603,0.0009661735155893874,0.0003841093519589,0.003324998231485145,0.014089914200349305,0.014968306795755545,0.003613448242067345,0.0007297800473959072,0.0012447948511873843,0.0005688678434601167,0.00176130221274491,0.0045568578383975,0.0006157259223256715,0.00035140224632760833,0.00024230061837110002,0.0003034502590939388,0.0005224662087820294,0.0002554253647175778,0.00022839012979414285,3.1864385176688015e-05,0.0038582636711606997,0.002791313642968205,0.000674599200275375,0.001156135316504321,0.002236570191786625,0.0009839857757369265,0.0005758181927811666,0.0003662396709572,0.0058670577041364195,0.0075540622938086305,0.000477174509710775,0.00206245470604972,0.00109130291828748,0.001106659344610215,0.0007453098827066765,0.002798470913480805,0.00229444219872086,0.0003777584002108264,0.00040713049286133905,0.0011061358509284048,0.000364864378601875,0.0007002906263469215,0.005774420260314396,0.003217055472450255,0.0005188506092949875,0.0011640968830970802,0.00823037160050328,0.0005245828686150125,0.0008710057320747412,0.0007933293678264688,0.00145279941370507,0.003112057465599285,0.00035766869815153333,0.0007865818212913625,0.003156473968256835,0.007833426603957824,0.000619473237699978,0.00211013117127935,0.008143578907738746,0.03253743602228534,0.002222351930280915
7760,24.12944660557742,36.25,36.25,36.25,0.00446932524054636,0.0015870832467479422,0.0005483153685062167,0.00709861923569072,0.01025919524760008,0.0005265640353853778,0.0010522957311323632,0.0011495184842499578,0.001450923071677285,0.00032628458348603334,0.005314051115411025,0.0005619441642176375,0.0007335411546945751,0.001171380582682025,0.0004817789497881333,0.0013943172367449999,0.003379061199314615,0.00039080652181303397,0.0004657062214402571,0.0,0.0005262335621126495,0.0005653772068574222,0.0003184893697779399,0.00024879961690510004,0.00111224252343551,0.0004260691036075,0.00158853505116559,0.01062345363209015,0.0005076854159546714,0.0015901081645634248,0.00115647911859302,0.00072315555397575,0.0033630956699594304,0.00572918064531032,0.004148673827505155,0.00050109578737065,0.00245569767403406,0.000461523721630886,0.0003624885812051,0.0004135574076998728,0.0004435544007788529,0.0004898747861894529,0.015923472747482837,0.011989370679086194,0.00329872015779197,0.0008020656072798874,0.00082773436211324,0.00037277402314836005,0.0030370025848129147,0.014443357035557654,0.01594402088544622,0.0044687615345965544,0.0006119222615287584,0.0016291489380802701,0.0005405903584651667,0.0016948875658599001,0.00497024943881928,0.0005050245597568084,0.00038608329473735004,0.0,0.00027981940183939997,0.00042798278938668236,0.0004034704112597556,0.00029833799770312,0.0,0.003563091370102865,0.0027446782545733203,0.0006118491333258875,0.001378737695856745,0.0021724924471037952,0.0010506658694449944,0.0006689109137785,0.0004458893911148,0.00573495280520157,0.007442953641804059,0.00068480615022702,0.0020837380454128253,0.0007748709461249551,0.0009104545611129001,0.0008185848469318938,0.002819500459338855,0.00247889745244853,0.00041349531854426,0.0006405650505080286,0.001450894029636485,0.00043003075555400004,0.0005403754821341801,0.005972965249267915,0.0035042691851424252,0.00039994864455472726,0.0012242802417637632,0.008257565126749281,0.00031348062222898,0.0008808784638346353,0.0007706123798205257,0.0016015469978386502,0.0027815439086877848,0.00038367971552531586,0.0006081783452006553,0.00270717219038034,0.00834540249311799,0.0007429388418516611,0.001981455521496874,0.007670225399473469,0.0328655440130434,0.002359959018633985
7770,24.12944660557742,36.25,36.25,36.25,0.004714431077881895,0.0019434377956514947,0.0005646233423887956,0.0072283568492700475,0.010232065140055263,0.0003187413724309444,0.0008534354478687444,0.001341623448069063,0.0013984169557632264,0.000445075115431675,0.005024790517178368,0.0006689844198203267,0.0005581411393773437,0.0011120420916646894,0.00029526075728533333,0.0016335198570280737,0.003679673042151105,0.00039636081393674283,0.00038701848701312664,0.0,0.00040766620379732856,0.00060985177758558,0.0002820730687225,0.00032408719247424285,0.0010624157545184056,0.00038147778046081107,0.0017065254311188526,0.00967759213397421,0.00043789660488058893,0.0012952014797437104,0.001017783152856797,0.0005064174541367857,0.0035011953499965317,0.006422649206452536,0.003406365459338437,0.0006422130527321667,0.002378955127704563,0.0006432891681679643,0.0002886672669226,0.00032499947624353335,0.0003860689610170402,0.0004927843511082286,0.016528928327132195,0.01147753747076982,0.0030202184906818106,0.000756190432200829,0.0007467528155147812,0.00027255218486885,0.002832682844769795,0.01483695615628159,0.016318437514640766,0.004847919519711357,0.0005804404172042077,0.0011112535934317842,0.00034777417930576,0.001707755337909563,0.004517329792949547,0.0005532892544871072,0.00030854381635725,0.0,0.00034542210388158824,0.0004014769720987057,0.0002857341535249222,0.00035416040635629997,0.000332088474614,0.004000057766684121,0.0024640385215584527,0.0006562944822268072,0.0012138305912226895,0.001927379586400258,0.001022023724030521,0.0004456762566521,0.0003451434810757,0.006235669854999258,0.006792359770193516,0.0005890616605813953,0.0021567967411093582,0.001195857395126858,0.0011846832405808683,0.0007777512667004715,0.002557089535663121,0.0021076822958933476,0.00039957320119724546,0.0006141703335908769,0.0011436578089692399,0.0003474421860344,0.0006977182531841813,0.006047390175193242,0.0028542004866682472,0.0005317925517198,0.0011913747857159632,0.008399684456248746,0.00045380074904040996,0.0007813285230532736,0.0007001190444997754,0.001695812799692437,0.002993396324957805,0.0003834608290565333,0.0008270410101780648,0.003238132393576642,0.008533367896452853,0.0007447994785910688,0.002387448194271442,0.008076779823445606,0.03635967470695636,0.0024582565707026265
7780,24.12944660557742,36.25,36.25,36.25,0.0049473064953793455,0.00189790841770332,0.00059431549121972,0.0078352456083192,0.0123638308833011,0.00044137373423477146,0.00107134362355496,0.001520669784857505,0.0018805902240929752,0.00044936568400495713,0.00564230372964454,0.0006502082963448412,0.0007160568767950762,0.0011814081740043317,0.000356023493872775,0.001427211625628035,0.004233889148175545,0.000408959150831425,0.00031784856879313545,0.0004819424789115,0.00044392088472207695,0.0002893868349736714,0.00033520500089498893,0.00015430595326306666,0.0010553643597661945,0.0004987813154201125,0.00149955361442063,0.009961832803154986,0.00047001308438958394,0.001303308016782335,0.00124258471516522,0.00031590371797455,0.004240233083250565,0.006239793404701785,0.00359464728511035,0.00039810532555925333,0.00233215020784142,0.0005218443314061667,0.0,0.0004198086423793067,0.0003706042964198706,0.0004377831172560052,0.017893198039914265,0.01153101511293434,0.0022884775684889848,0.0005751617816224999,0.0009448185675169118,0.0002925218135469,0.0034705750529337104,0.014525620697917265,0.016198190277453346,0.004178858218000215,0.0004979526067902847,0.00130273746193284,0.0003425760488169,0.0013798021385268051,0.0041427623841955395,0.0005492289226030133,0.0004261091162951667,0.0,0.00032948749605853756,0.0005192149301396534,0.00040208257623078,0.0002527580064699333,0.0002506823530428,0.004004640483289675,0.002378799534011035,0.0008151390074005067,0.00146514769967341,0.0022396388612020103,0.0009503144641093894,0.0005678360313092101,8.374643549835463e-05,0.005884604498037885,0.00699095831403507,0.0005837185886321214,0.002161734371689,0.0013951465618094842,0.0013557122056702777,0.00072330185417165,0.00280028398525897,0.001704459955119075,0.0004981228304196,0.0004177298055765184,0.0010456973500863264,0.0003780507663081,0.0006743565734792133,0.005868791489936415,0.00272065973152325,0.0006425525864127125,0.00103773375079371,0.009479418021771364,0.00041452900090017145,0.0007678964632396895,0.0007067391428722987,0.00138647533942081,0.002822584234899365,0.0003803644877163,0.000749491464136525,0.003277268153164605,0.0083194196256282,0.000833787556158154,0.002185748374670035,0.008691282455685486,0.03870641233967971,0.0023532496961529248
7790,24.12944660557742,36.25,36.25,36.25,0.005220640922480815,0.00197330312071885,0.0004886197007520867,0.00770854594643358,0.01285034715683962,0.00053591559609284,0.0012080009952123668,0.0011787088516464334,0.001555963008421785,0.00041073754970301216,0.005350215722993125,0.00048087737783319,0.0006793813977930667,0.0012572867332785302,0.00026913858223535003,0.001708568807396975,0.004940095689859765,0.00045715076002114164,0.0004116779807307167,0.0,0.00029434668064172307,0.0003225496473474625,0.0002834413639467426,0.00023212671749046516,0.00102582585856821,0.0004110232731372556,0.001628623354881285,0.009332272768648054,0.00038538670333908997,0.0011761890605463475,0.001053071208723847,0.0004004040477743375,0.00415766955298641,0.0056882176012759,0.0035035362011786447,0.00045527933936341427,0.0027117401701563203,0.0005157356387730589,0.0002444009650424,0.00027429827529424283,0.0002861647890900909,0.00042225333934607515,0.018349746658047082,0.010917865383166935,0.002859345015381045,0.0006947837739457235,0.0007946998027973599,0.0005965468180801,0.003657710496998045,0.015469731828744726,0.016362919321801624,0.004518261555225015,0.0005476876270448783,0.0013006798683920051,0.000424155750701,0.001994038139718465,0.0043796592655518255,0.0007795251033095231,0.00047250021950299997,0.0,0.00035700634236051303,0.0005366239199478722,0.0003397090949461,0.00014742352409168237,0.0002545743381956,0.0033591097572650054,0.00235991957127607,0.0007330189966344799,0.001238160841956845,0.0020660646971277603,0.00109874664266846,0.0006640144438501353,0.00024718438584244004,0.0052789042998110545,0.006522022867515289,0.00048343900266584704,0.00212863650565043,0.001217606275969835,0.00121236022844195,0.00061593946494774,0.0027597225537986498,0.002087290572051645,0.00046282578032922,0.0005964520326950076,0.0010518521902174263,0.0004231809700984625,0.0006174823230851054,0.006145087544832145,0.003157811904905085,0.0006650944418851,0.0013470560542829526,0.00972281974923976,0.0005325401156968,0.000756388727119995,0.0007173020107690579,0.00150613639051511,0.002948072820349745,0.00036501247588995,0.0008555492323189823,0.00285606997458417,0.008185390833821925,0.0010162722245067122,0.0026203076842436597,0.009194064285183271,0.03888079323004052,0.003218365275450845
